privateID,repositoryName,usageType,exemptionText,timestamp
Public-cdcgov-PartnersPortal,PartnersPortal,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.409976+00:00
Public-cdcgov-NLPWorkbench,NLPWorkbench,exemptByMissionSystem,"AI Suggestion: The repository processes pathology reports related to cancer, supporting public health surveillance and potentially contributing to disease analysis and outbreak response, aligning with the CDC's mission.",2025-05-16T21:55:27.427129+00:00
Public-cdcgov-SDP-Vocabulary-Service,SDP-Vocabulary-Service,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.444692+00:00
Public-cdcgov-legionella_pneumophila_genomics,legionella_pneumophila_genomics,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.465114+00:00
Public-cdcgov-NeST-nf,NeST-nf,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.481394+00:00
Public-cdcgov-zookeeper,zookeeper,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.499259+00:00
Public-cdcgov-blockchainTB,blockchainTB,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.518094+00:00
Public-cdcgov-kibana,kibana,exemptNonCode,Non-code repository (languages: [Shell]),2025-05-16T21:55:27.538800+00:00
Public-cdcgov-DemographySpawnR,DemographySpawnR,exemptByLaw,Flagged: Found keywords in README: [PII],2025-05-16T21:55:27.556617+00:00
Public-cdcgov-rabbitmq,rabbitmq,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.573782+00:00
Public-cdcgov-fdns-ms-reporting-kafka,fdns-ms-reporting-kafka,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.591706+00:00
Public-cdcgov-prime-data-input-api,prime-data-input-api,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.610441+00:00
Public-cdcgov-fdns-rules-engine,fdns-rules-engine,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.626740+00:00
Public-cdcgov-xlr,xlr,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.643289+00:00
Public-cdcgov-fdns-ui,fdns-ui,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.659702+00:00
Public-cdcgov-fdns-ms-rules,fdns-ms-rules,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.676487+00:00
Public-cdcgov-ctf-terraform-examples,ctf-terraform-examples,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.694621+00:00
Public-cdcgov-legionella_pneumophila_SBT_analysis,legionella_pneumophila_SBT_analysis,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.711802+00:00
Public-cdcgov-National-Vital-Statistics-Mortality-Data,National-Vital-Statistics-Mortality-Data,exemptByMissionSystem,"AI Suggestion: The repository analyzes vital statistics mortality data, a core function of public health surveillance and directly supports the CDC's mission.",2025-05-16T21:55:27.729113+00:00
Public-cdcgov-Injury-Data-Management-Platform,Injury-Data-Management-Platform,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.745289+00:00
Public-cdcgov-MicrobeTraceShiny,MicrobeTraceShiny,exemptByMissionSystem,"AI Suggestion: The repository facilitates public health surveillance projects in support of the CDC Surveillance Strategy, a core public health mission.  The README explicitly states its use for collaboration on such projects.",2025-05-16T21:55:27.766968+00:00
Public-cdcgov-fdns-js-sdk,fdns-js-sdk,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.789042+00:00
Public-cdcgov-docker-maven,docker-maven,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.809600+00:00
Public-cdcgov-SeqSpawnR,SeqSpawnR,exemptByMissionSystem,"AI Suggestion: The repository is explicitly stated to be for use by CDC programs collaborating on public health surveillance projects in support of the CDC Surveillance Strategy, directly relating to a public health mission.",2025-05-16T21:55:27.832172+00:00
Public-cdcgov-ocp-sonarqube,ocp-sonarqube,exemptNonCode,"Non-code repository (languages: [Dockerfile, Shell])",2025-05-16T21:55:27.848996+00:00
Public-cdcgov-fdns-ms-storage,fdns-ms-storage,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.865146+00:00
Public-cdcgov-fdns,fdns,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.881363+00:00
Public-cdcgov-SDP-MLaaS,SDP-MLaaS,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.902908+00:00
Public-cdcgov-prime-central,prime-central,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.918411+00:00
Public-cdcgov-react-starter-kit,react-starter-kit,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.934526+00:00
Public-cdcgov-fdns-ms-cda-utils,fdns-ms-cda-utils,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.951095+00:00
Public-cdcgov-phin-vads-db,phin-vads-db,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.965955+00:00
Public-cdcgov-Ocra,Ocra,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.981843+00:00
Public-cdcgov-SDP-Slide-Test,SDP-Slide-Test,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:27.998565+00:00
Public-cdcgov-maven-repository,maven-repository,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.015289+00:00
Public-Centers for Disease Control and Prevention-CDC-Maps,CDC-Maps,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.032738+00:00
Public-cdcgov-TB_molecular_epidemiology,TB_molecular_epidemiology,exemptByMissionSystem,"AI Suggestion: The repository contains algorithms for tuberculosis molecular epidemiology analysis, directly supporting public health surveillance and the CDC's mission.  The README explicitly states its use by CDC programs for public health surveillance projects.",2025-05-16T21:55:28.048897+00:00
Public-cdcgov-shinyMBA,shinyMBA,exemptByMissionSystem,"AI Suggestion: The application streamlines quality control analyses for serosurveillance studies, directly supporting the CDC's public health mission.  The analysis of serosurveillance data is critical for disease monitoring and outbreak response.",2025-05-16T21:55:28.065641+00:00
Public-cdcgov-springfox-swagger-ui,springfox-swagger-ui,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.082433+00:00
Public-cdcgov-PhysicsTree,PhysicsTree,exemptNonCode,Non-code repository (languages: [HTML]),2025-05-16T21:55:28.099120+00:00
Public-cdcgov-MicrobeTrace-Archive,MicrobeTrace-Archive,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.115481+00:00
Public-cdcgov-CSV2FASTA,CSV2FASTA,exemptNonCode,"Non-code repository (languages: [HTML, CSS])",2025-05-16T21:55:28.131369+00:00
Public-cdcgov-F2017CDCLiaison,F2017CDCLiaison,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.147914+00:00
Public-cdcgov-fluentd,fluentd,exemptNonCode,Non-code repository (languages: [Shell]),2025-05-16T21:55:28.165950+00:00
Public-cdcgov-spheres-augur-build,spheres-augur-build,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.183963+00:00
Public-cdcgov-kafka,kafka,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.200374+00:00
Public-cdcgov-fdns-ms-crypto,fdns-ms-crypto,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.217128+00:00
Public-cdcgov-fdns-ms-hl7-utils,fdns-ms-hl7-utils,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.233452+00:00
Public-cdcgov-elasticsearch,elasticsearch,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.249769+00:00
Public-cdcgov-HIVEntropy,HIVEntropy,exemptByMissionSystem,"AI Suggestion: The repository supports public health surveillance projects in line with the CDC Surveillance Strategy, a core public health mission.",2025-05-16T21:55:28.265409+00:00
Public-cdcgov-fdns-kafka-library,fdns-kafka-library,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.282102+00:00
Public-cdcgov-idmp-sas-to-csv,idmp-sas-to-csv,exemptByMissionSystem,"AI Suggestion: The repository supports public health surveillance projects related to the CDC Surveillance Strategy, a core public health mission.",2025-05-16T21:55:28.302862+00:00
Public-cdcgov-IMslide_1,IMslide_1,exemptByMissionSystem,"AI Suggestion: The repository contains code used for generating epidemiological curves (epi-curves) related to COVID-19 case surveillance, a core public health function.  The README explicitly states this code was used during the COVID-19 response.",2025-05-16T21:55:28.320125+00:00
Public-cdcgov-fdns-ms-object,fdns-ms-object,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.336721+00:00
Public-cdcgov-mongodb,mongodb,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.355678+00:00
Public-cdcgov-geneflow2,geneflow2,exemptByAgencySystem,"AI Suggestion: The README explicitly mentions usage within the ""CDC SciComp environment,"" indicating an internal CDC system, and the repository is hosted by CDCgov.",2025-05-16T21:55:28.372204+00:00
Public-cdcgov-openshift-fluentd-forwarder,openshift-fluentd-forwarder,exemptNonCode,"Non-code repository (languages: [Shell, Dockerfile])",2025-05-16T21:55:28.388859+00:00
Public-cdcgov-blockchain-collab,blockchain-collab,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.406091+00:00
Public-cdcgov-legionella_pneumophila_genomics_speciesID,legionella_pneumophila_genomics_speciesID,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.423511+00:00
Public-cdcgov-fdns-ms-stubbing,fdns-ms-stubbing,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.443639+00:00
Public-cdcgov-phlip-doc-management,phlip-doc-management,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.462154+00:00
Public-cdcgov-schema-registry,schema-registry,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.477726+00:00
Public-cdcgov-HantaNet,HantaNet,exemptByMissionSystem,"AI Suggestion: The repository facilitates hantavirus data analysis and visualization to improve domestic surveillance, standardize diagnostics, and enhance data sharing for public health purposes.",2025-05-16T21:55:28.497301+00:00
Public-cdcgov-fdns-ms-reporting,fdns-ms-reporting,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.514446+00:00
Public-cdcgov-covid19healthbot,covid19healthbot,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.532426+00:00
Public-cdcgov-Tools,Tools,exemptNonCode,Non-code repository (languages: [Shell]),2025-05-16T21:55:28.548711+00:00
Public-cdcgov-minio,minio,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.564968+00:00
Public-cdcgov-CycloSync-collab,CycloSync-collab,exemptNonCode,Non-code repository (languages: [Shell]),2025-05-16T21:55:28.581403+00:00
Public-cdcgov-kafka-connect,kafka-connect,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.598486+00:00
Public-cdcgov-fdns-ms-msft-utils,fdns-ms-msft-utils,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.615886+00:00
Public-cdcgov-redis,redis,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.633077+00:00
Public-cdcgov-pivotable,pivotable,exemptByLaw,Flagged: Found keywords in README: [PHI],2025-05-16T21:55:28.650884+00:00
Public-cdcgov-template,template,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.666740+00:00
Public-cdcgov-prime-simplereport,prime-simplereport,exemptByMissionSystem,"AI Suggestion: The repository facilitates reporting of infectious disease data to public health departments, directly supporting public health interventions and disease surveillance, a core public health mission.",2025-05-16T21:55:28.682174+00:00
Public-cdcgov-fdns-java-sdk,fdns-java-sdk,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.699049+00:00
Public-cdcgov-SARS-CoV-2_Sequencing,SARS-CoV-2_Sequencing,exemptByMissionSystem,"AI Suggestion: The repository contains resources for SARS-CoV-2 sequencing, directly supporting public health efforts in diagnostic testing, sequencing, and pandemic response.  The involvement of the CDC's Office of Advanced Molecular Detection further strengthens this justification.",2025-05-16T21:55:28.715348+00:00
Public-cdcgov-NHSN-SANER,NHSN-SANER,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.732036+00:00
Public-cdcgov-phlip-backend,phlip-backend,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.750356+00:00
Public-cdcgov-code-of-conduct,code-of-conduct,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.768778+00:00
Public-cdcgov-GaTech-Fall2017-Wilmore-Breastfeeding-WeDidntStartTheFHIR,GaTech-Fall2017-Wilmore-Breastfeeding-WeDidntStartTheFHIR,exemptByLaw,Flagged: Found keywords in README: [Patient data],2025-05-16T21:55:28.787604+00:00
Public-cdcgov-MaRS,MaRS,exemptByLaw,Flagged: Found keywords in README: [PII],2025-05-16T21:55:28.803729+00:00
Public-cdcgov-geneflow,geneflow,exemptByAgencySystem,"AI Suggestion: The repository explicitly mentions use within the ""CDC SciComp environment"" and provides instructions for its use within that internal system.",2025-05-16T21:55:28.820879+00:00
Public-cdcgov-cancer-report-validator,cancer-report-validator,exemptByMissionSystem,"AI Suggestion: The repository contains a tool for validating cancer-related medical information before submission to a national cancer registry, directly supporting the CDC's public health mission of cancer monitoring and prevention.",2025-05-16T21:55:28.838293+00:00
Public-cdcgov-phlip,phlip,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.855152+00:00
Public-cdcgov-fdns-ms-gateway,fdns-ms-gateway,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.872603+00:00
Public-cdcgov-GaTech-Fall2017-Newborn-FHIRFighters,GaTech-Fall2017-Newborn-FHIRFighters,exemptByCIO,"AI Suggestion: The repository handles sensitive newborn screening data, potentially containing Personally Identifiable Information (PII), requiring a review by the CIO to ensure compliance with relevant privacy regulations.",2025-05-16T21:55:28.890413+00:00
Public-cdcgov-hackathon2018,hackathon2018,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.908417+00:00
Public-cdcgov-LpSubP,LpSubP,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.926027+00:00
Public-cdcgov-VitalConditions,VitalConditions,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.943227+00:00
Public-cdcgov-fdns-ms-indexing,fdns-ms-indexing,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.960514+00:00
Public-cdcgov-test-dictionary-service,test-dictionary-service,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.977061+00:00
Public-cdcgov-fdns-ui-react-docs,fdns-ui-react-docs,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:28.994484+00:00
Public-cdcgov-PoSE,PoSE,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.011251+00:00
Public-cdcgov-SDP-CBR,SDP-CBR,exemptByAgencySystem,"AI Suggestion: The repository is used by CDC programs for public health surveillance and is deployed on OpenShift, suggesting an internal CDC system.  The README also mentions configuration via internal databases and connections.",2025-05-16T21:55:29.027398+00:00
Public-cdcgov-geneflow-workflows,geneflow-workflows,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.044271+00:00
Public-cdcgov-mmgat,mmgat,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.060574+00:00
Public-cdcgov-fdns-ms-combiner,fdns-ms-combiner,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.077838+00:00
Public-Centers for Disease Control and Prevention-CDC_IIS_Open_Tools,CDC_IIS_Open_Tools,exemptByMissionSystem,"AI Suggestion: The repository handles COVID-19 vaccination data, directly supporting the CDC's public health mission of tracking vaccination progress.  The tools facilitate data communication between IIS and CDC, a critical aspect of this mission.",2025-05-16T21:55:29.095733+00:00
Public-cdcgov-couchdb,couchdb,exemptNonCode,"Non-code repository (languages: [Shell, Dockerfile])",2025-05-16T21:55:29.112945+00:00
Public-cdcgov-artemis,artemis,exemptByCIO,"AI Suggestion: The application handles sensitive patient data (newborn screening data) and integrates with the Utah Office of Vital Records and Statistics, requiring a review by the CIO to ensure compliance and data security.",2025-05-16T21:55:29.129289+00:00
Public-cdcgov-SDP,SDP,exemptByMissionSystem,"AI Suggestion: The repository supports public health surveillance projects, a core function of the CDC's public health mission, as explicitly stated in the README.",2025-05-16T21:55:29.146781+00:00
Public-cdcgov-mycosnp-bwa-reference,mycosnp-bwa-reference,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.167909+00:00
Public-cdcgov-mycosnp,mycosnp,exemptNonCode,Non-code repository (languages: [Shell]),2025-05-16T21:55:29.186428+00:00
Public-cdcgov-mycosnp-bwa-pre-process,mycosnp-bwa-pre-process,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.203991+00:00
Public-cdcgov-mycosnp-gatk-variants,mycosnp-gatk-variants,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.221019+00:00
Public-cdcgov-COVIDReportR_AShinyApp,COVIDReportR_AShinyApp,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.240080+00:00
Public-cdcgov-spheres-auspice-data,spheres-auspice-data,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.255698+00:00
Public-cdcgov-prime-devops,prime-devops,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.272547+00:00
Public-cdcgov-prime-reportstream,prime-reportstream,exemptByMissionSystem,"AI Suggestion: The repository facilitates the delivery of crucial health data (e.g., COVID-19 test results) to public health departments, directly supporting their operational and decision-making processes, which is a core public health mission.",2025-05-16T21:55:29.291569+00:00
Public-cdcgov-Predicting_TB_cluster_growth,Predicting_TB_cluster_growth,exemptByMissionSystem,"AI Suggestion: The repository uses national tuberculosis surveillance data and machine learning to predict TB cluster growth, a core public health mission.  The README explicitly states the purpose is to predict excess growth in genotyped TB clusters.",2025-05-16T21:55:29.313332+00:00
Public-cdcgov-SARS-CoV-2_Genomic_Surveillance,SARS-CoV-2_Genomic_Surveillance,exemptByMissionSystem,AI Suggestion: The repository's purpose is to support the public health response to the COVID-19 pandemic by monitoring SARS-CoV-2 variants and generating variant proportion estimates used on the CDC's COVID Data Tracker.  This is directly related to a critical public health mission.,2025-05-16T21:55:29.329535+00:00
Public-cdcgov-Rnssp,Rnssp,exemptByMissionSystem,"AI Suggestion: The repository contains tools for the National Syndromic Surveillance Program (NSSP) at the CDC, directly supporting public health surveillance and analysis.  The README describes functions for data processing and analytics related to disease outbreaks.",2025-05-16T21:55:29.346338+00:00
Public-National Center for Immunization and Respiratory Diseases-ncird_vsd_covid_vax_coverage_analysis,ncird_vsd_covid_vax_coverage_analysis,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.362251+00:00
Public-cdcgov-SARS-CoV-2-NAAT-and-Antigen-Testing-Algorithms,SARS-CoV-2-NAAT-and-Antigen-Testing-Algorithms,exemptByMissionSystem,"AI Suggestion: The repository contains algorithms and simulations related to SARS-CoV-2 testing strategies, directly supporting public health decision-making and outbreak analysis.",2025-05-16T21:55:29.384113+00:00
Public-cdcgov-EPHTracking-Subcounty,EPHTracking-Subcounty,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.402794+00:00
Public-cdcgov-EPHTracking-RAD,EPHTracking-RAD,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.420151+00:00
Public-cdcgov-test,test,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.437904+00:00
Public-cdcgov-Monitoring_COVID-19_Outcomes_by_Vaccination_Status_with_Aggregate_Data,Monitoring_COVID-19_Outcomes_by_Vaccination_Status_with_Aggregate_Data,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.456149+00:00
Public-cdcgov-Form-5034,Form-5034,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.473909+00:00
Public-cdcgov-Syphilis_Record_Search_and_Review_Algorithm,Syphilis_Record_Search_and_Review_Algorithm,exemptByMissionSystem,"AI Suggestion: The repository contains an algorithm for improving syphilis surveillance, a core public health mission.  The algorithm aims to improve case identification and resource allocation, directly supporting disease control efforts.",2025-05-16T21:55:29.491522+00:00
Public-cdcgov-SC2CLIA,SC2CLIA,exemptByMissionSystem,"AI Suggestion: The repository processes SARS-CoV-2 data for clinical laboratory improvement amendments (CLIA) validation, a crucial aspect of public health infrastructure and disease surveillance.  This directly supports public health missions related to infectious disease control.",2025-05-16T21:55:29.507675+00:00
Public-cdcgov-cdh-lava-react,cdh-lava-react,exemptByMissionSystem,"AI Suggestion: The repository name and description indicate components for a CDC Data Hub focused on analysis and visualization, suggesting support for public health functions like outbreak analysis or disease surveillance.  The mention of ""machine readable requirements"" implies data processing for mission-critical tasks.",2025-05-16T21:55:29.524359+00:00
Public-cdcgov-prime-public-health-data-infrastructure,prime-public-health-data-infrastructure,exemptByMissionSystem,"AI Suggestion: The repository processes sensitive health data (vaccine, case, and lab reports) to analyze breakthrough cases, a core public health mission.  This analysis directly supports public health decision-making.",2025-05-16T21:55:29.541720+00:00
Public-cdcgov-Opioid_Involvement_NLP,Opioid_Involvement_NLP,exemptByCIO,"AI Suggestion: The repository processes protected health information (PHI) from the National Hospital Care Survey (NHCS), requiring a CIO review to ensure compliance with privacy regulations and data security best practices.",2025-05-16T21:55:29.558672+00:00
Public-cdcgov-SUD_MHI_NLP,SUD_MHI_NLP,exemptByMissionSystem,"AI Suggestion: The repository processes clinical notes to identify substance use disorders and mental health issues, directly supporting public health surveillance and potentially informing interventions.  The use of NHCS data further strengthens this classification.",2025-05-16T21:55:29.576004+00:00
Public-cdcgov-WDPB_CDS_PHL_Tools,WDPB_CDS_PHL_Tools,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.593010+00:00
Public-cdcgov-covid19_county_source_documentation,covid19_county_source_documentation,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.609493+00:00
Public-cdcgov-Malaria_Branch,Malaria_Branch,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.629198+00:00
Public-cdcgov-mycosnp-nf,mycosnp-nf,exemptByMissionSystem,"AI Suggestion: The repository contains a bioinformatics pipeline for analyzing fungal isolates, including  _Candida auris_,  directly supporting public health research and potentially outbreak investigations.",2025-05-16T21:55:29.651880+00:00
Public-cdcgov-covid_community_testing_sites,covid_community_testing_sites,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.669881+00:00
Public-cdcgov-spnpipe-nf,spnpipe-nf,exemptByMissionSystem,"AI Suggestion: The repository processes Streptococcus pneumoniae data to identify and characterize isolates, including antibiotic resistance, which directly supports public health surveillance and research.",2025-05-16T21:55:29.689363+00:00
Public-cdcgov-ITF-Dashboard,ITF-Dashboard,exemptByMissionSystem,"AI Suggestion: The repository processes data for a CDC COVID-19 dashboard used by the International Task Force, directly supporting their public health mission.  The README explicitly states its use in situational awareness of the global pandemic and response.",2025-05-16T21:55:29.707700+00:00
Public-cdcgov-pregnancycovidseverity,pregnancycovidseverity,exemptByMissionSystem,"AI Suggestion: The repository analyzes COVID-19 illness severity in pregnant people, directly supporting the CDC's public health mission of improving maternal and child health.  The project uses natural language processing to extract relevant information from medical records for surveillance and analysis.",2025-05-16T21:55:29.727976+00:00
Public-cdcgov-ngsqi-IMTool,ngsqi-IMTool,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.742736+00:00
Public-cdcgov-nncc,nncc,exemptByMissionSystem,"AI Suggestion: The repository contains an R package for case-control data analysis, directly supporting public health research and potentially contributing to disease outbreak analysis, aligning with the CDC's mission.",2025-05-16T21:55:29.766218+00:00
Public-cdcgov-SAG_JSM,SAG_JSM,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.782523+00:00
Public-cdcgov-hl7-pet,hl7-pet,exemptByCIO,"AI Suggestion: The repository processes HL7 messages, which often contain protected health information (PHI).  The redaction functionality further suggests the handling of sensitive data requiring CIO review.",2025-05-16T21:55:29.800871+00:00
Public-cdcgov-data-exchange-hl7,data-exchange-hl7,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.819481+00:00
Public-cdcgov-data-exchange,data-exchange,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.837592+00:00
Public-cdcgov-data-exchange-fhir,data-exchange-fhir,exemptByMissionSystem,"AI Suggestion: The repository facilitates data ingestion and processing for public health stakeholders, directly supporting the CDC's public health mission.  The system handles various data types relevant to disease surveillance and outbreak analysis.",2025-05-16T21:55:29.853435+00:00
Public-cdcgov-savimpx,savimpx,exemptByMissionSystem,"AI Suggestion: The repository contains R functions supporting the CDC's International MPX response, directly relating to a public health mission.  The README explicitly states its purpose is to aid in data connection, transformation, and visualization for this response.",2025-05-16T21:55:29.871861+00:00
Public-cdcgov-EPHTracking-XMLGenerator,EPHTracking-XMLGenerator,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.888888+00:00
Public-cdcgov-tick_surveillance,tick_surveillance,exemptByMissionSystem,"AI Suggestion: The repository contains a bioinformatics pipeline for analyzing tick-borne pathogen data, directly supporting the CDC's public health mission of disease surveillance and control.",2025-05-16T21:55:29.906858+00:00
Public-cdcgov-NoroSurv,NoroSurv,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.923853+00:00
Public-cdcgov-operation-allies-welcome-measles,operation-allies-welcome-measles,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.940060+00:00
Public-cdcgov-mpx_networkmodel_mmwr,mpx_networkmodel_mmwr,exemptByMissionSystem,"AI Suggestion: The repository models the transmission of Monkeypox virus within specific populations, directly supporting public health research and potentially informing outbreak response strategies.",2025-05-16T21:55:29.957157+00:00
Public-cdcgov-trusted-intermediary,trusted-intermediary,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.979564+00:00
Public-cdcgov-data-exchange-hl7-dbx,data-exchange-hl7-dbx,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:29.997144+00:00
Public-cdcgov-varpipe_wgs,varpipe_wgs,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.013936+00:00
Public-cdcgov-.github,.github,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.031241+00:00
Public-cdcgov-data-exchange-portal,data-exchange-portal,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.048334+00:00
Public-cdcgov-data-exchange-validation-csv,data-exchange-validation-csv,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.066498+00:00
Public-cdcgov-data-exchange-validation-xml,data-exchange-validation-xml,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.083229+00:00
Public-cdcgov-NEDSS-Modernization,NEDSS-Modernization,exemptByAgencySystem,"AI Suggestion: The repository manages internal CDC systems, including APIs, UIs, and databases, as evidenced by its name (""NEDSS-Modernization""), components (e.g., ""Modernization API,"" ""Modernization UI,"" ""NBS Gateway""), and internal configuration details.",2025-05-16T21:55:30.099886+00:00
Public-cdcgov-NCBS,NCBS,exemptNonCode,Non-code repository (languages: [None detected]),2025-05-16T21:55:30.118173+00:00
